,STATION,DATE,CLDD,HTDD,TAVG,TMAX,TMIN,dt,doy
1101,USW00093738,1993-01-06,,,,49,34,1993-01-06,6
1102,USW00093738,1993-01-07,,,,48,35,1993-01-07,7
1103,USW00093738,1993-01-08,,,,45,38,1993-01-08,8
1104,USW00093738,1993-01-09,,,,38,30,1993-01-09,9
1105,USW00093738,1993-01-10,,,,30,28,1993-01-10,10
1106,USW00093738,1993-01-11,,,,34,29,1993-01-11,11
1107,USW00093738,1993-01-12,,,,39,33,1993-01-12,12
1108,USW00093738,1993-01-13,,,,46,36,1993-01-13,13
1109,USW00093738,1993-01-14,,,,42,36,1993-01-14,14
1110,USW00093738,1993-01-15,,,,44,31,1993-01-15,15
1111,USW00093738,1993-01-16,,,,39,33,1993-01-16,16
1112,USW00093738,1993-01-17,,,,49,27,1993-01-17,17
1113,USW00093738,1993-01-18,,,,39,29,1993-01-18,18
1114,USW00093738,1993-01-19,,,,37,17,1993-01-19,19
1115,USW00093738,1993-01-20,,,,44,13,1993-01-20,20
1116,USW00093738,1993-01-21,,,,35,19,1993-01-21,21
1117,USW00093738,1993-01-22,,,,43,34,1993-01-22,22
1118,USW00093738,1993-01-23,,,,51,30,1993-01-23,23
1119,USW00093738,1993-01-24,,,,55,29,1993-01-24,24
1120,USW00093738,1993-01-25,,,,40,22,1993-01-25,25
1121,USW00093738,1993-01-26,,,,37,20,1993-01-26,26
1122,USW00093738,1993-01-27,,,,45,18,1993-01-27,27
1123,USW00093738,1993-01-28,,,,43,19,1993-01-28,28
1124,USW00093738,1993-01-29,,,,44,24,1993-01-29,29
1125,USW00093738,1993-01-30,,,,52,19,1993-01-30,30
1126,USW00093738,1993-01-31,,,,65,30,1993-01-31,31
1127,USW00093738,1993-02-01,,,,48,18,1993-02-01,32
1128,USW00093738,1993-02-02,,,,32,14,1993-02-02,33
1129,USW00093738,1993-02-03,,,,58,14,1993-02-03,34
1130,USW00093738,1993-02-04,,,,49,26,1993-02-04,35
1131,USW00093738,1993-02-05,,,,58,20,1993-02-05,36
1132,USW00093738,1993-02-06,,,,42,24,1993-02-06,37
1133,USW00093738,1993-02-07,,,,32,19,1993-02-07,38
1134,USW00093738,1993-02-08,,,,47,18,1993-02-08,39
1135,USW00093738,1993-02-09,,,,45,21,1993-02-09,40
1136,USW00093738,1993-02-10,,,,59,22,1993-02-10,41
1137,USW00093738,1993-02-11,,,,55,25,1993-02-11,42
1138,USW00093738,1993-02-12,,,,36,30,1993-02-12,43
1139,USW00093738,1993-02-13,,,,40,29,1993-02-13,44
1140,USW00093738,1993-02-14,,,,42,31,1993-02-14,45
1141,USW00093738,1993-02-15,,,,45,31,1993-02-15,46
1142,USW00093738,1993-02-16,,,,43,33,1993-02-16,47
1143,USW00093738,1993-02-17,,,,45,29,1993-02-17,48
1144,USW00093738,1993-02-18,,,,31,17,1993-02-18,49
1145,USW00093738,1993-02-19,,,,28,9,1993-02-19,50
1146,USW00093738,1993-02-20,,,,40,20,1993-02-20,51
1147,USW00093738,1993-02-21,,,,34,26,1993-02-21,52
1148,USW00093738,1993-02-22,,,,54,32,1993-02-22,53
1149,USW00093738,1993-02-23,,,,35,26,1993-02-23,54
1150,USW00093738,1993-02-24,,,,30,20,1993-02-24,55
1151,USW00093738,1993-02-25,,,,31,11,1993-02-25,56
1152,USW00093738,1993-02-26,,,,30,24,1993-02-26,57
1153,USW00093738,1993-02-27,,,,34,14,1993-02-27,58
1154,USW00093738,1993-02-28,,,,37,10,1993-02-28,59
1155,USW00093738,1993-03-01,,,,50,16,1993-03-01,60
1156,USW00093738,1993-03-02,,,,61,27,1993-03-02,61
1157,USW00093738,1993-03-03,,,,54,38,1993-03-03,62
1158,USW00093738,1993-03-04,,,,40,34,1993-03-04,63
1159,USW00093738,1993-03-05,,,,43,31,1993-03-05,64
1160,USW00093738,1993-03-06,,,,45,29,1993-03-06,65
1161,USW00093738,1993-03-07,,,,57,26,1993-03-07,66
1162,USW00093738,1993-03-08,,,,59,29,1993-03-08,67
1163,USW00093738,1993-03-09,,,,50,35,1993-03-09,68
1164,USW00093738,1993-03-10,,,,41,28,1993-03-10,69
1165,USW00093738,1993-03-11,,,,43,30,1993-03-11,70
1166,USW00093738,1993-03-12,,,,45,20,1993-03-12,71
1167,USW00093738,1993-03-13,,,,33,22,1993-03-13,72
1168,USW00093738,1993-03-14,,,,25,15,1993-03-14,73
1169,USW00093738,1993-03-15,,,,32,-1,1993-03-15,74
1170,USW00093738,1993-03-16,,,,47,24,1993-03-16,75
1171,USW00093738,1993-03-17,,,,43,31,1993-03-17,76
1172,USW00093738,1993-03-18,,,,31,18,1993-03-18,77
1173,USW00093738,1993-03-19,,,,37,12,1993-03-19,78
1174,USW00093738,1993-03-20,,,,44,27,1993-03-20,79
1175,USW00093738,1993-03-21,,,,55,34,1993-03-21,80
1176,USW00093738,1993-03-22,,,,57,32,1993-03-22,81
1177,USW00093738,1993-03-23,,,,45,40,1993-03-23,82
1178,USW00093738,1993-03-24,,,,58,39,1993-03-24,83
1179,USW00093738,1993-03-25,,,,50,35,1993-03-25,84
1180,USW00093738,1993-03-26,,,,64,31,1993-03-26,85
1181,USW00093738,1993-03-27,,,,50,39,1993-03-27,86
1182,USW00093738,1993-03-28,,,,58,50,1993-03-28,87
1183,USW00093738,1993-03-29,,,,57,51,1993-03-29,88
1184,USW00093738,1993-03-30,,,,69,46,1993-03-30,89
1185,USW00093738,1993-03-31,,,,66,39,1993-03-31,90
1186,USW00093738,1993-04-01,,,,69,48,1993-04-01,91
1187,USW00093738,1993-04-02,,,,59,43,1993-04-02,92
1188,USW00093738,1993-04-03,,,,50,36,1993-04-03,93
1189,USW00093738,1993-04-04,,,,53,31,1993-04-04,94
1190,USW00093738,1993-04-05,,,,47,35,1993-04-05,95
1191,USW00093738,1993-04-06,,,,54,35,1993-04-06,96
1192,USW00093738,1993-04-07,,,,61,28,1993-04-07,97
1193,USW00093738,1993-04-08,,,,69,30,1993-04-08,98
1194,USW00093738,1993-04-09,,,,60,38,1993-04-09,99
1195,USW00093738,1993-04-10,,,,57,48,1993-04-10,100
1196,USW00093738,1993-04-11,,,,66,42,1993-04-11,101
1197,USW00093738,1993-04-12,,,,61,40,1993-04-12,102
1198,USW00093738,1993-04-13,,,,64,41,1993-04-13,103
1199,USW00093738,1993-04-14,,,,67,39,1993-04-14,104
1200,USW00093738,1993-04-15,,,,82,43,1993-04-15,105
1201,USW00093738,1993-04-16,,,,69,54,1993-04-16,106
1202,USW00093738,1993-04-17,,,,58,43,1993-04-17,107
1203,USW00093738,1993-04-18,,,,66,33,1993-04-18,108
1204,USW00093738,1993-04-19,,,,75,41,1993-04-19,109
1205,USW00093738,1993-04-20,,,,78,56,1993-04-20,110
1206,USW00093738,1993-04-21,,,,68,45,1993-04-21,111
1207,USW00093738,1993-04-22,,,,53,36,1993-04-22,112
1208,USW00093738,1993-04-23,,,,65,40,1993-04-23,113
1209,USW00093738,1993-04-24,,,,68,31,1993-04-24,114
1210,USW00093738,1993-04-25,,,,81,41,1993-04-25,115
1211,USW00093738,1993-04-26,,,,72,46,1993-04-26,116
1212,USW00093738,1993-04-27,,,,61,36,1993-04-27,117
1213,USW00093738,1993-04-28,,,,71,32,1993-04-28,118
1214,USW00093738,1993-04-29,,,,76,39,1993-04-29,119
1215,USW00093738,1993-04-30,,,,78,45,1993-04-30,120
1216,USW00093738,1993-05-01,,,,82,47,1993-05-01,121
1217,USW00093738,1993-05-02,,,,83,50,1993-05-02,122
1218,USW00093738,1993-05-03,,,,77,59,1993-05-03,123
1219,USW00093738,1993-05-04,,,,75,59,1993-05-04,124
1220,USW00093738,1993-05-05,,,,79,60,1993-05-05,125
1221,USW00093738,1993-05-06,,,,79,55,1993-05-06,126
1222,USW00093738,1993-05-07,,,,79,49,1993-05-07,127
1223,USW00093738,1993-05-08,,,,78,47,1993-05-08,128
1224,USW00093738,1993-05-09,,,,83,56,1993-05-09,129
1225,USW00093738,1993-05-10,,,,86,55,1993-05-10,130
1226,USW00093738,1993-05-11,,,,90,59,1993-05-11,131
1227,USW00093738,1993-05-12,,,,83,59,1993-05-12,132
1228,USW00093738,1993-05-13,,,,72,52,1993-05-13,133
1229,USW00093738,1993-05-14,,,,73,48,1993-05-14,134
1230,USW00093738,1993-05-15,,,,82,48,1993-05-15,135
1231,USW00093738,1993-05-16,,,,83,57,1993-05-16,136
1232,USW00093738,1993-05-17,,,,72,52,1993-05-17,137
1233,USW00093738,1993-05-18,,,,61,55,1993-05-18,138
1234,USW00093738,1993-05-19,,,,61,54,1993-05-19,139
1235,USW00093738,1993-05-20,,,,67,44,1993-05-20,140
1236,USW00093738,1993-05-21,,,,68,38,1993-05-21,141
1237,USW00093738,1993-05-22,,,,69,45,1993-05-22,142
1238,USW00093738,1993-05-23,,,,72,40,1993-05-23,143
1239,USW00093738,1993-05-24,,,,82,55,1993-05-24,144
1240,USW00093738,1993-05-25,,,,82,65,1993-05-25,145
1241,USW00093738,1993-05-26,,,,74,50,1993-05-26,146
1242,USW00093738,1993-05-27,,,,83,45,1993-05-27,147
1243,USW00093738,1993-05-28,,,,86,61,1993-05-28,148
1244,USW00093738,1993-05-29,,,,76,47,1993-05-29,149
1245,USW00093738,1993-05-30,,,,74,42,1993-05-30,150
1246,USW00093738,1993-05-31,,,,77,59,1993-05-31,151
1247,USW00093738,1993-06-01,,,,72,46,1993-06-01,152
1248,USW00093738,1993-06-02,,,,71,41,1993-06-02,153
1249,USW00093738,1993-06-03,,,,74,54,1993-06-03,154
1250,USW00093738,1993-06-04,,,,75,60,1993-06-04,155
1251,USW00093738,1993-06-05,,,,82,59,1993-06-05,156
1252,USW00093738,1993-06-06,,,,75,51,1993-06-06,157
1253,USW00093738,1993-06-07,,,,81,47,1993-06-07,158
1254,USW00093738,1993-06-08,,,,85,63,1993-06-08,159
1255,USW00093738,1993-06-09,,,,94,67,1993-06-09,160
1256,USW00093738,1993-06-10,,,,92,64,1993-06-10,161
1257,USW00093738,1993-06-11,,,,87,61,1993-06-11,162
1258,USW00093738,1993-06-12,,,,79,60,1993-06-12,163
1259,USW00093738,1993-06-13,,,,79,54,1993-06-13,164
1260,USW00093738,1993-06-14,,,,81,49,1993-06-14,165
1261,USW00093738,1993-06-15,,,,82,61,1993-06-15,166
1262,USW00093738,1993-06-16,,,,85,58,1993-06-16,167
1263,USW00093738,1993-06-17,,,,87,55,1993-06-17,168
1264,USW00093738,1993-06-18,,,,93,65,1993-06-18,169
1265,USW00093738,1993-06-19,,,,95,66,1993-06-19,170
1266,USW00093738,1993-06-20,,,,92,68,1993-06-20,171
1267,USW00093738,1993-06-21,,,,89,66,1993-06-21,172
1268,USW00093738,1993-06-22,,,,88,68,1993-06-22,173
1269,USW00093738,1993-06-23,,,,85,55,1993-06-23,174
1270,USW00093738,1993-06-24,,,,88,48,1993-06-24,175
1271,USW00093738,1993-06-25,,,,88,55,1993-06-25,176
1272,USW00093738,1993-06-26,,,,91,61,1993-06-26,177
1273,USW00093738,1993-06-27,,,,91,65,1993-06-27,178
1274,USW00093738,1993-06-28,,,,94,66,1993-06-28,179
1275,USW00093738,1993-06-29,,,,87,66,1993-06-29,180
1276,USW00093738,1993-06-30,,,,87,68,1993-06-30,181
1277,USW00093738,1993-07-01,,,,72,68,1993-07-01,182
1278,USW00093738,1993-07-02,,,,80,69,1993-07-02,183
1279,USW00093738,1993-07-03,,,,94,69,1993-07-03,184
1280,USW00093738,1993-07-04,,,,95,66,1993-07-04,185
1281,USW00093738,1993-07-05,,,,97,70,1993-07-05,186
1282,USW00093738,1993-07-06,,,,96,73,1993-07-06,187
1283,USW00093738,1993-07-07,,,,97,71,1993-07-07,188
1284,USW00093738,1993-07-08,,,,100,73,1993-07-08,189
1285,USW00093738,1993-07-09,,,,99,67,1993-07-09,190
1286,USW00093738,1993-07-10,,,,99,72,1993-07-10,191
1287,USW00093738,1993-07-11,,,,97,70,1993-07-11,192
1288,USW00093738,1993-07-12,,,,91,71,1993-07-12,193
1289,USW00093738,1993-07-13,,,,96,68,1993-07-13,194
1290,USW00093738,1993-07-14,,,,98,72,1993-07-14,195
1291,USW00093738,1993-07-15,,,,91,69,1993-07-15,196
1292,USW00093738,1993-07-16,,,,89,60,1993-07-16,197
1293,USW00093738,1993-07-17,,,,90,57,1993-07-17,198
1294,USW00093738,1993-07-18,,,,89,58,1993-07-18,199
1295,USW00093738,1993-07-19,,,,86,73,1993-07-19,200
1296,USW00093738,1993-07-20,,,,96,72,1993-07-20,201
1297,USW00093738,1993-07-21,,,,87,64,1993-07-21,202
1298,USW00093738,1993-07-22,,,,88,65,1993-07-22,203
1299,USW00093738,1993-07-23,,,,88,56,1993-07-23,204
1300,USW00093738,1993-07-24,,,,92,55,1993-07-24,205
1301,USW00093738,1993-07-25,,,,90,70,1993-07-25,206
1302,USW00093738,1993-07-26,,,,83,72,1993-07-26,207
1303,USW00093738,1993-07-27,,,,98,73,1993-07-27,208
1304,USW00093738,1993-07-28,,,,99,68,1993-07-28,209
1305,USW00093738,1993-07-29,,,,97,69,1993-07-29,210
1306,USW00093738,1993-07-30,,,,88,63,1993-07-30,211
1307,USW00093738,1993-07-31,,,,88,66,1993-07-31,212
1308,USW00093738,1993-08-01,,,,94,62,1993-08-01,213
1309,USW00093738,1993-08-02,,,,95,63,1993-08-02,214
1310,USW00093738,1993-08-03,,,,94,69,1993-08-03,215
1311,USW00093738,1993-08-04,,,,91,64,1993-08-04,216
1312,USW00093738,1993-08-05,,,,84,62,1993-08-05,217
1313,USW00093738,1993-08-06,,,,69,65,1993-08-06,218
1314,USW00093738,1993-08-07,,,,84,64,1993-08-07,219
1315,USW00093738,1993-08-08,,,,87,60,1993-08-08,220
1316,USW00093738,1993-08-09,,,,88,61,1993-08-09,221
1317,USW00093738,1993-08-10,,,,86,64,1993-08-10,222
1318,USW00093738,1993-08-11,,,,86,66,1993-08-11,223
1319,USW00093738,1993-08-12,,,,88,63,1993-08-12,224
1320,USW00093738,1993-08-13,,,,91,66,1993-08-13,225
1321,USW00093738,1993-08-14,,,,93,65,1993-08-14,226
1322,USW00093738,1993-08-15,,,,94,66,1993-08-15,227
1323,USW00093738,1993-08-16,,,,92,69,1993-08-16,228
1324,USW00093738,1993-08-17,,,,91,69,1993-08-17,229
1325,USW00093738,1993-08-18,,,,89,67,1993-08-18,230
1326,USW00093738,1993-08-19,,,,87,65,1993-08-19,231
1327,USW00093738,1993-08-20,,,,88,70,1993-08-20,232
1328,USW00093738,1993-08-21,,,,86,63,1993-08-21,233
1329,USW00093738,1993-08-22,,,,86,58,1993-08-22,234
1330,USW00093738,1993-08-23,,,,89,60,1993-08-23,235
1331,USW00093738,1993-08-24,,,,91,69,1993-08-24,236
1332,USW00093738,1993-08-25,,,,96,72,1993-08-25,237
1333,USW00093738,1993-08-26,,,,95,72,1993-08-26,238
1334,USW00093738,1993-08-27,,,,95,70,1993-08-27,239
1335,USW00093738,1993-08-28,,,,98,74,1993-08-28,240
1336,USW00093738,1993-08-29,,,,94,71,1993-08-29,241
1337,USW00093738,1993-08-30,,,,94,68,1993-08-30,242
1338,USW00093738,1993-08-31,,,,94,66,1993-08-31,243
1339,USW00093738,1993-09-01,,,,93,70,1993-09-01,244
1340,USW00093738,1993-09-02,,,,95,71,1993-09-02,245
1341,USW00093738,1993-09-03,,,,96,77,1993-09-03,246
1342,USW00093738,1993-09-04,,,,85,68,1993-09-04,247
1343,USW00093738,1993-09-05,,,,87,63,1993-09-05,248
1344,USW00093738,1993-09-06,,,,88,58,1993-09-06,249
1345,USW00093738,1993-09-07,,,,88,65,1993-09-07,250
1346,USW00093738,1993-09-08,,,,80,66,1993-09-08,251
1347,USW00093738,1993-09-09,,,,85,64,1993-09-09,252
1348,USW00093738,1993-09-10,,,,85,64,1993-09-10,253
1349,USW00093738,1993-09-11,,,,72,46,1993-09-11,254
1350,USW00093738,1993-09-12,,,,81,45,1993-09-12,255
1351,USW00093738,1993-09-13,,,,89,56,1993-09-13,256
1352,USW00093738,1993-09-14,,,,89,63,1993-09-14,257
1353,USW00093738,1993-09-15,,,,95,70,1993-09-15,258
1354,USW00093738,1993-09-16,,,,73,62,1993-09-16,259
1355,USW00093738,1993-09-17,,,,65,62,1993-09-17,260
1356,USW00093738,1993-09-18,,,,76,61,1993-09-18,261
1357,USW00093738,1993-09-19,,,,75,51,1993-09-19,262
1358,USW00093738,1993-09-20,,,,66,49,1993-09-20,263
1359,USW00093738,1993-09-21,,,,75,59,1993-09-21,264
1360,USW00093738,1993-09-22,,,,75,56,1993-09-22,265
1361,USW00093738,1993-09-23,,,,79,56,1993-09-23,266
1362,USW00093738,1993-09-24,,,,73,53,1993-09-24,267
1363,USW00093738,1993-09-25,,,,67,53,1993-09-25,268
1364,USW00093738,1993-09-26,,,,84,57,1993-09-26,269
1365,USW00093738,1993-09-27,,,,78,49,1993-09-27,270
1366,USW00093738,1993-09-28,,,,69,43,1993-09-28,271
1367,USW00093738,1993-09-29,,,,64,46,1993-09-29,272
1368,USW00093738,1993-09-30,,,,57,35,1993-09-30,273
1369,USW00093738,1993-10-01,,,,63,31,1993-10-01,274
1370,USW00093738,1993-10-02,,,,75,46,1993-10-02,275
1371,USW00093738,1993-10-03,,,,66,41,1993-10-03,276
1372,USW00093738,1993-10-04,,,,74,39,1993-10-04,277
1373,USW00093738,1993-10-05,,,,64,38,1993-10-05,278
1374,USW00093738,1993-10-06,,,,69,34,1993-10-06,279
1375,USW00093738,1993-10-07,,,,75,40,1993-10-07,280
1376,USW00093738,1993-10-08,,,,76,47,1993-10-08,281
1377,USW00093738,1993-10-09,,,,81,47,1993-10-09,282
1378,USW00093738,1993-10-10,,,,61,36,1993-10-10,283
1379,USW00093738,1993-10-11,,,,59,31,1993-10-11,284
1380,USW00093738,1993-10-12,,,,62,44,1993-10-12,285
1381,USW00093738,1993-10-13,,,,63,37,1993-10-13,286
1382,USW00093738,1993-10-14,,,,63,47,1993-10-14,287
1383,USW00093738,1993-10-15,,,,64,44,1993-10-15,288
1384,USW00093738,1993-10-16,,,,68,45,1993-10-16,289
1385,USW00093738,1993-10-17,,,,71,57,1993-10-17,290
1386,USW00093738,1993-10-18,,,,71,53,1993-10-18,291
1387,USW00093738,1993-10-19,,,,66,54,1993-10-19,292
1388,USW00093738,1993-10-20,,,,64,59,1993-10-20,293
1389,USW00093738,1993-10-21,,,,80,54,1993-10-21,294
1390,USW00093738,1993-10-22,,,,63,40,1993-10-22,295
1391,USW00093738,1993-10-23,,,,63,33,1993-10-23,296
1392,USW00093738,1993-10-24,,,,67,33,1993-10-24,297
1393,USW00093738,1993-10-25,,,,75,33,1993-10-25,298
1394,USW00093738,1993-10-26,,,,63,42,1993-10-26,299
1395,USW00093738,1993-10-27,,,,66,52,1993-10-27,300
1396,USW00093738,1993-10-28,,,,54,33,1993-10-28,301
1397,USW00093738,1993-10-29,,,,67,36,1993-10-29,302
1398,USW00093738,1993-10-30,,,,52,45,1993-10-30,303
1399,USW00093738,1993-10-31,,,,45,39,1993-10-31,304
1400,USW00093738,1993-11-01,,,,47,35,1993-11-01,305
1401,USW00093738,1993-11-02,,,,51,32,1993-11-02,306
1402,USW00093738,1993-11-03,,,,48,31,1993-11-03,307
1403,USW00093738,1993-11-04,,,,60,27,1993-11-04,308
1404,USW00093738,1993-11-05,,,,63,45,1993-11-05,309
1405,USW00093738,1993-11-06,,,,56,35,1993-11-06,310
1406,USW00093738,1993-11-07,,,,48,26,1993-11-07,311
1407,USW00093738,1993-11-08,,,,53,24,1993-11-08,312
1408,USW00093738,1993-11-09,,,,54,24,1993-11-09,313
1409,USW00093738,1993-11-10,,,,57,28,1993-11-10,314
1410,USW00093738,1993-11-11,,,,63,23,1993-11-11,315
1411,USW00093738,1993-11-12,,,,67,38,1993-11-12,316
1412,USW00093738,1993-11-13,,,,58,37,1993-11-13,317
1413,USW00093738,1993-11-14,,,,77,55,1993-11-14,318
1414,USW00093738,1993-11-15,,,,81,58,1993-11-15,319
1415,USW00093738,1993-11-16,,,,63,44,1993-11-16,320
1416,USW00093738,1993-11-17,,,,63,53,1993-11-17,321
1417,USW00093738,1993-11-18,,,,58,34,1993-11-18,322
1418,USW00093738,1993-11-19,,,,52,37,1993-11-19,323
1419,USW00093738,1993-11-20,,,,48,27,1993-11-20,324
1420,USW00093738,1993-11-21,,,,52,21,1993-11-21,325
1421,USW00093738,1993-11-22,,,,61,28,1993-11-22,326
1422,USW00093738,1993-11-23,,,,62,27,1993-11-23,327
1423,USW00093738,1993-11-24,,,,60,28,1993-11-24,328
1424,USW00093738,1993-11-25,,,,49,35,1993-11-25,329
1425,USW00093738,1993-11-26,,,,50,25,1993-11-26,330
1426,USW00093738,1993-11-27,,,,62,41,1993-11-27,331
1427,USW00093738,1993-11-28,,,,62,32,1993-11-28,332
1428,USW00093738,1993-11-29,,,,46,29,1993-11-29,333
1429,USW00093738,1993-11-30,,,,45,24,1993-11-30,334
1430,USW00093738,1993-12-01,,,,47,20,1993-12-01,335
1431,USW00093738,1993-12-02,,,,51,30,1993-12-02,336
1432,USW00093738,1993-12-03,,,,59,32,1993-12-03,337
1433,USW00093738,1993-12-04,,,,52,44,1993-12-04,338
1434,USW00093738,1993-12-05,,,,53,39,1993-12-05,339
1435,USW00093738,1993-12-06,,,,49,28,1993-12-06,340
1436,USW00093738,1993-12-07,,,,47,33,1993-12-07,341
1437,USW00093738,1993-12-08,,,,50,26,1993-12-08,342
1438,USW00093738,1993-12-09,,,,51,24,1993-12-09,343
1439,USW00093738,1993-12-10,,,,52,32,1993-12-10,344
1440,USW00093738,1993-12-11,,,,49,24,1993-12-11,345
1441,USW00093738,1993-12-12,,,,37,22,1993-12-12,346
1442,USW00093738,1993-12-13,,,,49,28,1993-12-13,347
1443,USW00093738,1993-12-14,,,,47,26,1993-12-14,348
1444,USW00093738,1993-12-15,,,,46,37,1993-12-15,349
1445,USW00093738,1993-12-16,,,,49,32,1993-12-16,350
1446,USW00093738,1993-12-17,,,,45,24,1993-12-17,351
1447,USW00093738,1993-12-18,,,,45,27,1993-12-18,352
1448,USW00093738,1993-12-19,,,,49,27,1993-12-19,353
1449,USW00093738,1993-12-20,,,,47,27,1993-12-20,354
1450,USW00093738,1993-12-21,,,,44,31,1993-12-21,355
1451,USW00093738,1993-12-22,,,,37,25,1993-12-22,356
1452,USW00093738,1993-12-23,,,,40,24,1993-12-23,357
1453,USW00093738,1993-12-24,,,,34,19,1993-12-24,358
1454,USW00093738,1993-12-25,,,,35,19,1993-12-25,359
1455,USW00093738,1993-12-26,,,,31,15,1993-12-26,360
1456,USW00093738,1993-12-27,,,,28,21,1993-12-27,361
1457,USW00093738,1993-12-28,,,,24,20,1993-12-28,362
1458,USW00093738,1993-12-29,,,,23,13,1993-12-29,363
1459,USW00093738,1993-12-30,,,,26,9,1993-12-30,364
1460,USW00093738,1993-12-31,,,,35,1,1993-12-31,365
1461,USW00093738,1994-01-01,,,,41,7,1994-01-01,1
1462,USW00093738,1994-01-02,,,,48,32,1994-01-02,2
1463,USW00093738,1994-01-03,,,,38,32,1994-01-03,3
1464,USW00093738,1994-01-04,,,,35,29,1994-01-04,4
1465,USW00093738,1994-01-05,,,,37,21,1994-01-05,5
1466,USW00093738,1994-01-06,,,,38,24,1994-01-06,6
1467,USW00093738,1994-01-07,,,,34,31,1994-01-07,7
1468,USW00093738,1994-01-08,,,,35,17,1994-01-08,8
1469,USW00093738,1994-01-09,,,,28,15,1994-01-09,9
1470,USW00093738,1994-01-10,,,,31,9,1994-01-10,10
1471,USW00093738,1994-01-11,,,,44,19,1994-01-11,11
1472,USW00093738,1994-01-12,,,,36,31,1994-01-12,12
1473,USW00093738,1994-01-13,,,,34,28,1994-01-13,13
1474,USW00093738,1994-01-14,,,,37,15,1994-01-14,14
1475,USW00093738,1994-01-15,,,,15,4,1994-01-15,15
1476,USW00093738,1994-01-16,,,,18,0,1994-01-16,16
1477,USW00093738,1994-01-17,,,,33,16,1994-01-17,17
1478,USW00093738,1994-01-18,,,,34,-1,1994-01-18,18
1479,USW00093738,1994-01-19,,,,6,-6,1994-01-19,19
1480,USW00093738,1994-01-20,,,,15,6,1994-01-20,20
1481,USW00093738,1994-01-21,,,,24,-7,1994-01-21,21
1482,USW00093738,1994-01-22,,,,40,6,1994-01-22,22
1483,USW00093738,1994-01-23,,,,44,15,1994-01-23,23
1484,USW00093738,1994-01-24,,,,58,30,1994-01-24,24
1485,USW00093738,1994-01-25,,,,45,27,1994-01-25,25
1486,USW00093738,1994-01-26,,,,39,24,1994-01-26,26
1487,USW00093738,1994-01-27,,,,24,19,1994-01-27,27
1488,USW00093738,1994-01-28,,,,39,20,1994-01-28,28
1489,USW00093738,1994-01-29,,,,43,33,1994-01-29,29
1490,USW00093738,1994-01-30,,,,37,24,1994-01-30,30
1491,USW00093738,1994-01-31,,,,38,25,1994-01-31,31
1492,USW00093738,1994-02-01,,,,31,19,1994-02-01,32
1493,USW00093738,1994-02-02,,,,31,15,1994-02-02,33
1494,USW00093738,1994-02-03,,,,44,16,1994-02-03,34
1495,USW00093738,1994-02-04,,,,48,18,1994-02-04,35
1496,USW00093738,1994-02-05,,,,46,27,1994-02-05,36
1497,USW00093738,1994-02-06,,,,50,22,1994-02-06,37
1498,USW00093738,1994-02-07,,,,55,20,1994-02-07,38
1499,USW00093738,1994-02-08,,,,33,25,1994-02-08,39
1500,USW00093738,1994-02-09,,,,33,21,1994-02-09,40
1501,USW00093738,1994-02-10,,,,22,16,1994-02-10,41
1502,USW00093738,1994-02-11,,,,25,17,1994-02-11,42
1503,USW00093738,1994-02-12,,,,31,25,1994-02-12,43
1504,USW00093738,1994-02-13,,,,40,30,1994-02-13,44
1505,USW00093738,1994-02-14,,,,44,26,1994-02-14,45
1506,USW00093738,1994-02-15,,,,50,20,1994-02-15,46
1507,USW00093738,1994-02-16,,,,48,27,1994-02-16,47
1508,USW00093738,1994-02-17,,,,50,21,1994-02-17,48
1509,USW00093738,1994-02-18,,,,63,23,1994-02-18,49
1510,USW00093738,1994-02-19,,,,63,26,1994-02-19,50
1511,USW00093738,1994-02-20,,,,66,34,1994-02-20,51
1512,USW00093738,1994-02-21,,,,51,33,1994-02-21,52
1513,USW00093738,1994-02-22,,,,51,30,1994-02-22,53
1514,USW00093738,1994-02-23,,,,39,33,1994-02-23,54
1515,USW00093738,1994-02-24,,,,49,28,1994-02-24,55
1516,USW00093738,1994-02-25,,,,48,24,1994-02-25,56
1517,USW00093738,1994-02-26,,,,40,22,1994-02-26,57
1518,USW00093738,1994-02-27,,,,30,14,1994-02-27,58
1519,USW00093738,1994-02-28,,,,37,15,1994-02-28,59
1520,USW00093738,1994-03-01,,,,33,23,1994-03-01,60
1521,USW00093738,1994-03-02,,,,34,29,1994-03-02,61
1522,USW00093738,1994-03-03,,,,42,31,1994-03-03,62
1523,USW00093738,1994-03-04,,,,56,37,1994-03-04,63
1524,USW00093738,1994-03-05,,,,49,32,1994-03-05,64
1525,USW00093738,1994-03-06,,,,52,24,1994-03-06,65
1526,USW00093738,1994-03-07,,,,73,28,1994-03-07,66
1527,USW00093738,1994-03-08,,,,50,40,1994-03-08,67
1528,USW00093738,1994-03-09,,,,40,31,1994-03-09,68
1529,USW00093738,1994-03-10,,,,47,32,1994-03-10,69
1530,USW00093738,1994-03-11,,,,44,28,1994-03-11,70
1531,USW00093738,1994-03-12,,,,49,20,1994-03-12,71
1532,USW00093738,1994-03-13,,,,59,28,1994-03-13,72
